Id,,Ship Date,Deliv Date,Trailer Number,Equipment,UPPER([Driver]),UPPER([Truck Number]),Cons City,Cons State,Con Zip,Ship City,Ship State,Ship Zip,Max. Miles,Max. Total Carr Adj,Max. Total Cust Rate
1496123,#REF!,2/5/18 0:00,2/26/18 0:00,lfd 1/22,40 HC,MSC,IMPORT,CALHOUN,GA,30701,ATLANTA,GA,30312,70,"$1,200.00","$1,000.00"
1496136,#REF!,2/5/18 0:00,2/8/18 0:00,LFD 2/5,20 STD,APL,IMPORT,FLORENCE,KY,41042,CINCINNATI,OH,45214,14,"$1,100.00","$1,300.00"
1496141,#REF!,2/9/18 0:00,2/9/18 0:00,CUT 2/11,40 HC,CMA,EXPORT,MEMPHIS,TN,38114,WEST MEMPHIS,AR,72301,17,$900.00,"$1,000.00"
1496148,#REF!,2/5/18 0:00,2/12/18 0:00,ETA 2/01,40FT CONTAINER,EVERGREEN,IMPORT,ELMIRA HEIGHTS,NY,14903,ELIZABETH,NY,7201,227,"$2,800.00","$3,200.00"
1496154,#REF!,2/5/18 0:00,2/13/18 0:00,ETA 2/01,40FT CONTAINER,EVERGREEN,IMPORT,ELMIRA HEIGHTS,NY,14903,ELIZABETH,NY,7201,227,"$3,200.00","$3,600.00"
1496155,#REF!,2/5/18 0:00,2/15/18 0:00,CUT 2/9,40 HC,CMA,EXPORT,MEMPHIS,TN,38114,WEST MEMPHIS,AR,72301,17,$900.00,"$1,000.00"
1496158,#REF!,2/6/18 0:00,2/15/18 0:00,CUT 2/9,40 HC,CMA,EXPORT,WEST MEMPHIS,AR,72301,WEST MEMPHIS,AR,72301,0,$900.00,"$1,000.00"
1496167,#REF!,2/5/18 0:00,2/7/18 0:00,ETA 2/5,20 STD,CANADIAN,IMPORT,BENSENVILLE,IL,60106,FRANKLIN PARK,IL,60131,4,"$1,600.00",$0.00
1496175,#REF!,2/6/18 0:00,2/6/18 0:00,CUT 2/9,40 HC,CMA,EXPORT,MEMPHIS,TN,38127,WEST MEMPHIS,AR,72301,20,$900.00,"$1,000.00"
1496176,#REF!,2/6/18 0:00,2/6/18 0:00,CUT 2/9,40 HC,CMA,EXPORT,MEMPHIS,TN,38127,WEST MEMPHIS,AR,72301,20,$900.00,"$1,000.00"
1496182,#REF!,2/9/18 0:00,2/9/18 0:00,CUT 2/9,40 HC,CMA,EXPORT,MEMPHIS,TN,38109,WEST MEMPHIS,AR,72301,14,$900.00,"$1,000.00"
1496184,#REF!,2/7/18 0:00,2/9/18 0:00,CUT 2/9,40 HC,CMA,EXPORT,MEMPHIS,TN,38109,WEST MEMPHIS,AR,72301,14,$900.00,"$1,000.00"
1496188,#REF!,2/8/18 0:00,2/8/18 0:00,CUT 2/9,40 HC,CMA,EXPORT,MEMPHIS,TN,38118,WEST MEMPHIS,AR,72301,21,$900.00,"$1,000.00"
1496197,#REF!,2/5/18 0:00,2/13/18 0:00,,40 HC,MSC,IMPORT,INDIANAPOLIS,IN,46219,BEDFORD PARK,IL,60638,193,"$3,500.00","$3,900.00"
1496198,#REF!,2/5/18 0:00,2/15/18 0:00,,40 HC,MSC,IMPORT,INDIANAPOLIS,IN,46219,BEDFORD PARK,IL,60638,193,"$3,600.00","$4,100.00"
1496199,#REF!,2/5/18 0:00,2/14/18 0:00,,40 HC,MSC,IMPORT,INDIANAPOLIS,IN,46219,BEDFORD PARK,IL,60638,193,"$3,500.00","$3,900.00"
1496200,#REF!,2/5/18 0:00,2/15/18 0:00,,40 HC,MSC,IMPORT,INDIANAPOLIS,IN,46219,BEDFORD PARK,IL,60638,193,"$3,500.00","$3,900.00"
1496228,#REF!,2/5/18 0:00,2/9/18 0:00,IMPORT,20 STD,K LINE,IMPORT,RUTHERFORD COLLEGE,NC,28671,MOUNT PLEASANT,NC,28124,88,"$1,900.00","$1,900.00"
1496230,#REF!,2/7/18 0:00,2/9/18 0:00,LFD 2/7,40 STD,MSC,IMPORT,EVANSVILLE,IN,47711,NASHVILLE,TN,37204,158,"$1,600.00","$1,800.00"
1496235,#REF!,2/7/18 0:00,2/9/18 0:00,LFD 2/7,40 STD,MSC,IMPORT,BOONVILLE,IN,47801,NASHVILLE,TN,37204,158,"$2,000.00","$2,100.00"
1496251,#REF!,2/5/18 0:00,2/12/18 0:00,CUT 2/12,40 HC,MAERSK,EXPORT,KNOXVILLE,TN,37921,ATLANTA,GA,30616,0,"$1,700.00","$2,000.00"
1496275,#REF!,2/5/18 0:00,2/15/18 0:00,CUT 2/16,20FT CONTAINER,MAERSK,EXPORT,FAYETTEVILLE,NC,28302,MT PLEASANT,SC,29464,222,"$1,400.00","$2,500.00"
1496278,#REF!,2/5/18 0:00,2/8/18 0:00,IMPORT,20 STD,K LINE,IMPORT,RUTHERFORD COLLEGE,NC,28671,MOUNT PLEASANT,NC,28124,88,"$1,800.00","$1,800.00"
1496374,#REF!,2/9/18 0:00,2/13/18 0:00,PREPULL 2/12,40FT REEFER,OOCL,IMPORT,CARTERSVILLE,GA,30121,FAIRBURN,GA,30213,58,$600.00,$900.00
1496387,#REF!,2/6/18 0:00,2/6/18 0:00,DELIVER 2/6 @1100,40 HC,OOLU,IMPORT,WEST PALM BEACH,FL,33413,MIAMI,FL,33132,66,$800.00,"$1,000.00"
1496394,#REF!,2/9/18 0:00,2/13/18 0:00,PREPULL 2/12,40FT REEFER,OOCL,IMPORT,CARTERSVILLE,GA,30121,FAIRBURN,GA,30213,58,$600.00,$900.00
1496401,#REF!,2/6/18 0:00,2/6/18 0:00,DELIVER 2/6 @1100,40 HC,OOLU,IMPORT,WEST PALM BEACH,FL,33413,MIAMI,FL,33132,66,$800.00,"$1,000.00"
1496406,#REF!,2/6/18 0:00,2/6/18 0:00,DELIVER 2/6 @1100,40 HC,OOLU,IMPORT,WEST PALM BEACH,FL,33413,MIAMI,FL,33132,66,$800.00,"$1,000.00"
1496407,#REF!,2/7/18 0:00,2/19/18 0:00,,40 HC,MSC,IMPORT,WAYCROSS,GA,31503,SAVANNAH,GA,31408,110,"$1,000.00","$2,600.00"
1496409,#REF!,2/6/18 0:00,2/19/18 0:00,ETA 2/3,20FT CONTAINER,MAERSK,IMPORT,CHICAGO,IL,60633,FRANKLIN PARK,IL,60131,37,"$3,100.00","$3,800.00"
1496410,#REF!,2/7/18 0:00,2/20/18 0:00,,40 HC,MSC,IMPORT,WAYCROSS,GA,31503,SAVANNAH,GA,31408,110,"$1,000.00","$2,600.00"
1496419,#REF!,2/6/18 0:00,2/15/18 0:00,LFD 2/7,20FT CONTAINER,MAERSK,IMPORT,CHICAGO,IL,60633,FRANKLIN PARK,IL,60131,37,"$2,100.00","$2,400.00"
1496425,#REF!,2/6/18 0:00,2/19/18 0:00,ETA 2/3,20FT CONTAINER,MAERSK,IMPORT,CHICAGO,IL,60633,FRANKLIN PARK,IL,60131,37,"$2,200.00","$2,500.00"
1496433,#REF!,2/6/18 0:00,2/7/18 0:00,ETA 2/3,20FT CONTAINER,MAERSK,IMPORT,CHICAGO,IL,60633,FRANKLIN PARK,IL,60131,37,"$1,400.00","$1,800.00"
1496435,#REF!,2/5/18 0:00,2/14/18 0:00,CUT 2/08,40 HC,MOL,EXPORT,ATHENS,GA,30601,ATLANTA,GA,30315,78,$900.00,"$1,100.00"
1496449,#REF!,2/5/18 0:00,2/7/18 0:00,ARRIVED 1/29,40FT CONTAINER,HAPAG,IMPORT,ROMULUS,MI,48174,DETROIT,MI,48223,21,"$1,500.00","$1,600.00"
1496488,#REF!,2/5/18 0:00,2/6/18 0:00,CUT OFF 2/8,40 HC,MOL,EXPORT,NEW HOPE,TN,37380,NASHVILLE,TN,0,0,"$1,600.00","$2,000.00"
1496493,#REF!,2/5/18 0:00,2/6/18 0:00,CUT OFF 2/8,40 HC,MOL,EXPORT,NEW HOPE,TN,37380,NASHVILLE,TN,0,0,"$1,600.00","$2,000.00"
1496496,#REF!,2/5/18 0:00,2/7/18 0:00,CUT OFF 2/8,40 HC,MOL,EXPORT,NEW HOPE,TN,37380,NASHVILLE,TN,0,0,"$1,400.00","$1,900.00"
1496499,#REF!,2/5/18 0:00,2/14/18 0:00,,20FT CONTAINER,MSC,IMPORT,MUNCIE,IN,47302,COLUMBUS,OH,43207,148,"$1,500.00","$1,600.00"
1496504,#REF!,2/5/18 0:00,2/14/18 0:00,,20FT CONTAINER,MSC,IMPORT,MUNCIE,IN,47302,COLUMBUS,OH,43207,148,"$1,500.00","$1,600.00"
1496514,#REF!,2/10/18 0:00,2/14/18 0:00,LFD 2/14,40FT REEFER,CMA,IMPORT,ALMA,GA,31510,SAVANNAH,GA,0,0,"$1,700.00","$2,100.00"
1496518,#REF!,2/5/18 0:00,2/13/18 0:00,ETA 2/2,20FT CONTAINER,MSC,IMPORT,MUNCIE,IN,47302,COLUMBUS,OH,43207,148,"$1,500.00","$1,600.00"
1496543,#REF!,2/5/18 0:00,2/9/18 0:00,LFD 2/02,40 STD,COSCO,IMPORT,LA VISTA,NE,68128,OMAHA,NE,68107,12,"$1,200.00","$1,700.00"
1496546,#REF!,2/5/18 0:00,2/8/18 0:00,ETA 2/2,20FT CONTAINER,MSC,IMPORT,MUNCIE,IN,47302,COLUMBUS,OH,43207,148,"$1,500.00","$1,600.00"
1496548,#REF!,2/5/18 0:00,2/9/18 0:00,LFD 2/02,40 STD,COSCO,IMPORT,LA VISTA,NE,68128,OMAHA,NE,68107,12,"$1,200.00","$1,700.00"
1496573,#REF!,2/7/18 0:00,2/12/18 0:00,LFD 2/08,40 HC,MAERSK,IMPORT,FORT WAYNE,IN,46809,PLAINFIELD,IN,46168,138,"$1,600.00","$2,000.00"
1496607,#REF!,2/5/18 0:00,2/16/18 0:00,,20FT CONTAINER,MSC,IMPORT,CALHOUN,GA,30701,SAVANNAH,GA,31408,323,"$2,300.00","$2,500.00"
1496615,#REF!,2/5/18 0:00,2/14/18 0:00,,20FT CONTAINER,MSC,IMPORT,CALHOUN,GA,30701,SAVANNAH,GA,31408,323,"$2,300.00","$2,500.00"
1496619,#REF!,2/5/18 0:00,2/14/18 0:00,,20FT CONTAINER,MSC,IMPORT,CALHOUN,GA,30701,SAVANNAH,GA,31408,323,"$2,300.00","$2,500.00"
1496623,#REF!,2/7/18 0:00,2/8/18 0:00,CUT TBD,40FT CONTAINER,NYK,EXPORT,SAVANNAH,GA,31408,ATLANTA,GA,30354,243,"$1,800.00","$2,000.00"
1496625,#REF!,2/7/18 0:00,2/8/18 0:00,CUT TBD,40FT CONTAINER,NYK,IMPORT,SAVANNAH,GA,31408,ATLANTA,GA,30354,243,"$1,800.00","$2,000.00"
1496630,#REF!,2/5/18 0:00,2/12/18 0:00,CUT 2/12,20FT CONTAINER,MAERSK,EXPORT,ATHENS,GA,30601,ATLANTA,GA,30315,78,"$1,100.00","$1,400.00"
1496639,#REF!,2/6/18 0:00,2/6/18 0:00,ETA 2/2,40FT CONTAINER,ZIM,IMPORT,PERRIS,CA,92571,LONG BEACH,CA,90801,69,"$1,600.00","$1,700.00"
1496642,#REF!,2/5/18 0:00,2/5/18 0:00,ETA 2/09,40 HC,ZIM,IMPORT,HAMTRAMCK,MI,48212,DETROIT,MI,48126,12,"$1,200.00","$1,100.00"
1496646,#REF!,2/5/18 0:00,2/12/18 0:00,LFD 2/7,40 HC,EVGL,IMPORT,ELMHURST,IL,60126,ELWOOD,IL,60421,42,"$2,100.00","$3,500.00"
1496651,#REF!,2/5/18 0:00,2/16/18 0:00,eta 1/31,40FT REEFER,MSC,IMPORT,FRANKLIN,IN,46131,BEDFORD PARK,IL,60638,207,"$2,800.00","$3,400.00"
1496659,#REF!,2/5/18 0:00,2/12/18 0:00,CUT 2/9,40 STD,APL,EXPORT,GREENWOOD,MS,38701,MEMPHIS,TN,TBD,0,"$1,500.00","$1,600.00"
1496664,#REF!,2/5/18 0:00,2/9/18 0:00,CUT 2/9,40 STD,APL,EXPORT,GREENWOOD,MS,38701,MEMPHIS,TN,TBD,0,"$1,800.00","$2,200.00"
1496671,#REF!,2/5/18 0:00,2/16/18 0:00,,40FT REEFER,MSC,IMPORT,FRANKLIN,IN,46131,BEDFORD PARK,IL,60638,207,"$3,000.00","$3,600.00"
1496693,#REF!,2/12/18 0:00,2/13/18 0:00,PORT CUT 2/16,20FT CONTAINER,CMA,EXPORT,ELIZABETH,NJ,7201,SOUTH PLAINFIELD,NJ,7080,14,$800.00,"$1,100.00"
1496705,#REF!,2/5/18 0:00,2/13/18 0:00,ETA 1/25,40FT CONTAINER,MSC,IMPORT,FORT WAYNE,IN,46809,CHICAGO,IL,60421,178,"$2,100.00","$2,600.00"
1496707,#REF!,2/25/18 0:00,2/25/18 0:00,ETA 2/25,40FT CONTAINER,MAERSK,IMPORT,NORTHBROOK,IL,60062,"CHICAGO,",IL,60636,33,"$1,500.00","$2,200.00"
1496714,#REF!,2/7/18 0:00,2/9/18 0:00,CUT 2/07,20 STD,OOCL,EXPORT,FOREST PARK,GA,30297,GARDEN CITY,GA,31408,239,"$1,600.00","$2,000.00"
1496717,#REF!,2/28/18 0:00,3/2/18 0:00,ETA is 2/26,40FT CONTAINER,MAERSK,IMPORT,NEW CARLISLE,IN,46552,"CHICAGO,",IL,60636,76,"$1,400.00","$1,800.00"
1496718,#REF!,2/5/18 0:00,2/13/18 0:00,ETA 1/23,40FT CONTAINER,MSC,IMPORT,FORT WAYNE,IN,46803,CHICAGO,IL,60421,174,"$6,400.00","$6,900.00"
1496722,#REF!,2/12/18 0:00,2/23/18 0:00,ETA 2/10,40 HC,EVGL,IMPORT,LAUREL,MS,39940,MOBILE,AL,36603,0,$900.00,$900.00
1496723,#REF!,2/5/18 0:00,2/12/18 0:00,,40FT CONTAINER,MSC,IMPORT,FORT WAYNE,IN,46809,CHICAGO,IL,60421,178,"$2,100.00","$2,600.00"
1496729,#REF!,2/5/18 0:00,2/13/18 0:00,ETA 1/25,40FT CONTAINER,MSC,IMPORT,FORT WAYNE,IN,46803,CHICAGO,IL,60421,174,"$2,100.00","$2,600.00"
1496733,#REF!,2/5/18 0:00,2/6/18 0:00,cut 2/8,40 STD,YANG MING,EXPORT,PORT MURRAY,NJ,7865,JERSEY CITY,NJ,TBD,0,"$1,000.00","$1,200.00"
1496735,#REF!,2/20/18 0:00,3/5/18 0:00,ETA 2/17,20FT CONTAINER,MAERSK,IMPORT,WOODALE,IL,60191,"CHICAGO,",IL,60636,29,$700.00,"$1,100.00"
1496736,#REF!,2/5/18 0:00,2/13/18 0:00,ETA 1/31,40FT CONTAINER,MSC,IMPORT,FORT WAYNE,IN,46803,CHICAGO,IL,60421,174,"$2,100.00","$2,600.00"
1496743,#REF!,2/5/18 0:00,2/12/18 0:00,ETA 2/4,40 STD,HLCU,IMPORT,SWEPSONVILLE,NC,27359,WILMINGTON,NC,28401,187,"$1,200.00","$1,600.00"
1496752,#REF!,2/5/18 0:00,2/9/18 0:00,ETA 1/24,40 HC,MSC,IMPORT,FORT WAYNE,IN,46803,CHICAGO,IL,60421,174,"$2,100.00","$2,600.00"
1496753,#REF!,2/5/18 0:00,2/12/18 0:00,ETA 2/4,40 STD,HLCU,IMPORT,SWEPSONVILLE,NC,27359,WILMINGTON,NC,28401,187,"$1,200.00","$1,600.00"
1496754,#REF!,2/5/18 0:00,2/12/18 0:00,ETA 2/4,40 STD,HLCU,IMPORT,SWEPSONVILLE,NC,27359,WILMINGTON,NC,28401,187,"$1,200.00","$1,600.00"
1496755,#REF!,2/5/18 0:00,2/12/18 0:00,ETA 2/4,40 STD,HLCU,IMPORT,SWEPSONVILLE,NC,27359,WILMINGTON,NC,28401,187,"$1,200.00","$1,600.00"
1496778,#REF!,2/5/18 0:00,2/12/18 0:00,ETA 1/3,20FT CONTAINER,MSC,IMPORT,INDIANAPOLIS,IN,46202,CHICAGO,IL,60421,188,"$2,800.00","$3,400.00"
1496781,#REF!,2/5/18 0:00,2/9/18 0:00,ET 1/3,20FT CONTAINER,MSC,IMPORT,INDIANAPOLIS,IN,46202,CHICAGO,IL,60421,188,"$3,100.00","$3,800.00"
1496784,#REF!,2/5/18 0:00,2/7/18 0:00,LFD 2/7,20FT CONTAINER,CMA,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,$900.00,$900.00
1496796,#REF!,2/5/18 0:00,2/16/18 0:00,ETA 1/22,40 HC,MSC,IMPORT,MONROE,IN,46772,CHICAGO,IL,60421,200,"$2,200.00","$3,200.00"
1496802,#REF!,2/5/18 0:00,2/6/18 0:00,ETA 1/21,40 HC,MSC,IMPORT,MONROE,IN,46772,CHICAGO,IL,60421,200,"$6,800.00","$7,800.00"
1496805,#REF!,2/16/18 0:00,2/19/18 0:00,eta 2/12,40 HC,MAERSK,IMPORT,THOMASVILLE,GA,31792,GARDEN CITY,GA,31408,212,"$1,500.00","$2,200.00"
1496812,#REF!,2/16/18 0:00,2/19/18 0:00,ETA 2/12,40 STD,MAERSK,IMPORT,THOMASVILLE,GA,31792,GARDEN CITY,GA,31408,212,"$1,600.00","$2,400.00"
1496813,#REF!,2/5/18 0:00,2/6/18 0:00,,40 HC,ZIM,IMPORT,BAKERSFIELD,CA,93313,LONG BEACH,CA,90813,124,"$1,900.00","$2,200.00"
1496847,#REF!,2/20/18 0:00,2/27/18 0:00,LFD 2/22,20 STD,YANG MING,IMPORT,EAST POINT,GA,30344,AUSTELL,GA,30106,22,$800.00,"$1,000.00"
1496897,#REF!,2/6/18 0:00,2/6/18 0:00,cut 2/8,40 STD,YANG MING,EXPORT,PORT MURRAY,NJ,7865,JERSEY CITY,NJ,TBD,0,"$1,000.00","$1,200.00"
1496898,#REF!,2/19/18 0:00,2/19/18 0:00,ETA 2/18,40 HC,YANG MING,IMPORT,MATTOON,IL,61938,ELWOOD,IL,60421,153,"$1,900.00","$1,800.00"
1496900,#REF!,2/6/18 0:00,2/6/18 0:00,CUT 2/8,40 STD,YANG MING,EXPORT,PORT MURRAY,NJ,7865,JERSEY CITY,NJ,TBD,0,"$1,000.00","$1,200.00"
1496903,#REF!,2/8/18 0:00,2/8/18 0:00,cut 2/8,40 STD,YANG MING,EXPORT,PORT MURRAY,NJ,7865,JERSEY CITY,NJ,TBD,0,"$1,200.00","$1,200.00"
1496916,#REF!,2/5/18 0:00,2/8/18 0:00,LFD 2/5,20FT CONTAINER,HAPAG,IMPORT,SHELBYVILLE,KY,40065,CINCINNATI,OH,45241,106,"$1,900.00","$2,100.00"
1496938,#REF!,2/6/18 0:00,2/8/18 0:00,ETA 1/31,40FT CONTAINER,HAPAG LLOYD,IMPORT,PLYMOUTH,MN,55441,MINNEAPOLIS,MN,55418,14,"$1,000.00","$1,300.00"
1497004,#REF!,2/5/18 0:00,2/15/18 0:00,LFD NEED,40 HC,MSC,IMPORT,CALHOUN,GA,30701,SAVANNAH,GA,31408,323,"$2,100.00","$2,500.00"
1497015,#REF!,2/5/18 0:00,2/7/18 0:00,LFD 2/7,20FT CONTAINER,APL,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,$700.00,$700.00
1497016,#REF!,2/5/18 0:00,2/7/18 0:00,LFD 2/7,20FT CONTAINER,APL,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,$800.00,$800.00
1497017,#REF!,2/5/18 0:00,2/7/18 0:00,LFD 2/7,20FT CONTAINER,APL,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,$800.00,$800.00
1497018,#REF!,2/5/18 0:00,2/7/18 0:00,LFD 2/7,20FT CONTAINER,APL,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,$900.00,$900.00
1497024,#REF!,2/5/18 0:00,2/16/18 0:00,LFD 2/9,20 STD,MSC,IMPORT,FLORENCE,SC,29506,MT. PLEASANT,SC,29464,117,"$1,900.00","$2,000.00"
1497032,#REF!,2/5/18 0:00,2/9/18 0:00,CUT 2/5,40FT CONTAINER,HYUNDAI,IMPORT,SAN FRANCISCO,CA,94124,OAKLAND,CA,94607,12,"$1,000.00","$1,200.00"
1497042,#REF!,2/6/18 0:00,2/12/18 0:00,LFD 2/13,40FT CONTAINER,KLINE,IMPORT,EUGENE,OR,97401,PORTLAND,OR,97203,117,"$1,000.00","$1,300.00"
1497051,#REF!,2/5/18 0:00,2/8/18 0:00,LFD is 2/9.,40 HC,MAERSK,IMPORT,PHILADELPHIA,PA,19134,ELIZABETH,NJ,7201,75,"$1,300.00","$1,500.00"
1497052,#REF!,2/7/18 0:00,2/8/18 0:00,ETA 2/5,20 STD,MAERSK,IMPORT,KAUKAUNA,WI,54130,HARVEY,IL,60426,226,"$2,300.00","$2,500.00"
1497060,#REF!,2/5/18 0:00,2/15/18 0:00,LFD 2/9,20FT CONTAINER,MSC,IMPORT,FLORENCE,SC,29506,MT. PLEASANT,SC,29464,117,"$1,900.00","$2,400.00"
1497061,#REF!,2/5/18 0:00,2/8/18 0:00,LFD 2/7,40FT CONTAINER,HAPAG,IMPORT,DUBLIN,CA,94568,OAKLAND,CA,94607,28,"$1,000.00","$1,200.00"
1497062,#REF!,2/5/18 0:00,2/14/18 0:00,LFD NEED,40 HC,MSC,IMPORT,CALHOUN,GA,30701,SAVANNAH,GA,31408,323,"$2,100.00","$2,500.00"
1497081,#REF!,2/5/18 0:00,2/7/18 0:00,CUT 2/7,40 STD,OOCL,EXPORT,GRAND PRAIRIE,TX,75051,,,76131,29,$700.00,$800.00
1497083,#REF!,2/5/18 0:00,2/7/18 0:00,CUT 2/7,40 STD,OOCL,EXPORT,GRAND PRAIRIE,TX,75051,,,76131,29,$700.00,$800.00
1497084,#REF!,2/5/18 0:00,2/7/18 0:00,CUT 2/7,40 STD,OOCL,EXPORT,GRAND PRAIRIE,TX,75051,,,76131,29,$700.00,$800.00
1497086,#REF!,2/5/18 0:00,2/7/18 0:00,CUT 2/7,40 STD,OOCL,EXPORT,GRAND PRAIRIE,TX,75051,,,76131,29,$800.00,$800.00
1497131,#REF!,2/5/18 0:00,2/7/18 0:00,LFD 2/7,20FT CONTAINER,COSCO,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,"$1,100.00","$1,100.00"
1497132,#REF!,2/5/18 0:00,2/7/18 0:00,LFD 2/7,20FT CONTAINER,COSCO,IMPORT,AURORA,CO,80011,DENVER,CO,TBD,0,"$1,200.00","$1,200.00"
1497133,#REF!,2/5/18 0:00,2/16/18 0:00,CUT 2/5,20FT CONTAINER,MSC,IMPORT,TUCKER,GA,30084,SAVANNAH,GA,31408,258,"$2,000.00","$2,500.00"
1497137,#REF!,2/6/18 0:00,2/8/18 0:00,CUT 2/09,20FT CONTAINER,MSC,EXPORT,MEMPHIS,TN,38109,SOUTHHAVEN,MS,38671,8,$600.00,"$1,000.00"
1497144,#REF!,2/5/18 0:00,2/5/18 0:00,ETA 2/07,40 HC,OOCL,IMPORT,HIGH POINT,NC,27261,SAN PEDRO,CA,90731,2032,"$1,600.00","$12,100.00"
1497145,#REF!,2/8/18 0:00,2/12/18 0:00,LFD 2/07,40 HC,CMA,IMPORT,CHATTANOOGA,TN,37401,AUSTELL,GA,30309,116,"$1,000.00","$1,400.00"
1497151,#REF!,2/8/18 0:00,2/9/18 0:00,LFD 2/07,40 HC,CMA,IMPORT,CHATTANOOGA,TN,37401,AUSTELL,GA,30309,116,"$1,000.00","$1,400.00"
1497158,#REF!,2/6/18 0:00,2/8/18 0:00,LFD 2/09,20FT CONTAINER,NYK,IMPORT,PORTSMOUTH,NH,3801,WORCESTER,MA,1607,88,"$1,000.00","$1,100.00"
1497176,#REF!,2/5/18 0:00,2/8/18 0:00,CUT 2/5,20FT CONTAINER,MSC,IMPORT,STONE MOUNTAIN,GA,30083,SAVANNAH,GA,31408,254,"$2,000.00","$2,500.00"
1497177,#REF!,2/6/18 0:00,2/13/18 0:00,cut 2/16,40 HC,OOCL,EXPORT,KENYON,MN,55946,MINNEAPOLIS,MN,55418,60,"$1,600.00","$1,200.00"
1497178,#REF!,2/5/18 0:00,2/13/18 0:00,CUT 2/5,40 STD,MSC,IMPORT,NORCROSS,GA,30092,SAVANNAH,GA,31408,267,"$1,900.00","$2,600.00"
1497180,#REF!,2/8/18 0:00,2/13/18 0:00,LFD 2/09,40 STD,MAERSK,IMPORT,JEFFERSONVILLE,IN,47130,LOUISVILLE,KY,40214,10,$300.00,$300.00
1497183,#REF!,2/6/18 0:00,2/14/18 0:00,CUT 2/16,40 HC,OOCL,EXPORT,KENYON,MN,55946,MINNEAPOLIS,MN,55418,60,$900.00,"$1,100.00"
1497185,#REF!,2/6/18 0:00,2/14/18 0:00,CUT 2/16,40 HC,OOCL,EXPORT,KENYON,MN,55946,MINNEAPOLIS,MN,55418,60,$900.00,"$1,100.00"
1497190,#REF!,2/6/18 0:00,2/14/18 0:00,CUT 2/16,40 HC,OOCL,EXPORT,KENYON,MN,55946,MINNEAPOLIS,MN,55418,60,$900.00,"$1,100.00"
1497193,#REF!,2/6/18 0:00,2/16/18 0:00,CUT 2/16,40 HC,OOCL,EXPORT,KENYON,MN,55946,MINNEAPOLIS,MN,55418,60,"$1,000.00","$1,200.00"
1497195,#REF!,2/5/18 0:00,2/20/18 0:00,eta need,20FT CONTAINER,MSC,IMPORT,CALHOUN,GA,30701,SAVANNAH,GA,31408,323,"$2,400.00","$2,900.00"
1497197,#REF!,2/5/18 0:00,2/5/18 0:00,ETA 1/25,40 STD,HAPAG LLYOD,IMPORT,MAPLE PLAIN,MN,55359,MINNEAPOLIS,MN,55418,25,$800.00,"$1,500.00"
1497198,#REF!,2/6/18 0:00,2/16/18 0:00,CUT 2/26,40 HC,OOCL,EXPORT,KENYON,MN,55946,MINNEAPOLIS,MN,55418,60,$900.00,"$1,100.00"
1497247,#REF!,2/14/18 0:00,2/15/18 0:00,eta 2/5,40 HC,EVER,IMPORT,HAYWARD,CA,94544,OAKLAND,CA,94607,22,$600.00,"$1,100.00"
1497251,#REF!,2/7/18 0:00,2/13/18 0:00,eta 2/5,40FT CONTAINER,MSC,IMPORT,PORTLAND,OR,97203,SEATTLE,WA,98104,172,"$1,700.00","$1,900.00"
1497254,#REF!,2/14/18 0:00,2/16/18 0:00,eta 2/5,40 HC,EVER,IMPORT,HAYWARD,CA,94544,OAKLAND,CA,94607,22,$600.00,"$1,100.00"
1497274,#REF!,2/5/18 0:00,2/22/18 0:00,LFD 2/16,40 HC,MSC,IMPORT,SANFORD,NC,27332,MT. PLEASANT,SC,29464,255,"$2,300.00","$2,700.00"
1497285,#REF!,2/5/18 0:00,2/16/18 0:00,LFD NEED,20FT CONTAINER,MSC,IMPORT,CALHOUN,GA,30701,SAVANNAH,GA,31408,323,"$2,400.00","$2,900.00"
1497296,#REF!,2/5/18 0:00,2/15/18 0:00,ETA NEED,20FT CONTAINER,MSC,IMPORT,CALHOUN,GA,30701,SAVANNAH,GA,31408,323,"$2,400.00","$2,900.00"
1497300,#REF!,2/6/18 0:00,2/8/18 0:00,CUT 2/09,40 HC,MAERSK,EXPORT,MEMPHIS,TN,38109,HOULKA,MS,38850,114,"$1,200.00","$1,400.00"
1497311,#REF!,2/5/18 0:00,2/16/18 0:00,LFD NEED,20FT CONTAINER,MSC,IMPORT,CALHOUN,GA,30701,SAVANNAH,GA,31408,323,"$2,400.00","$2,900.00"
1497313,#REF!,2/6/18 0:00,2/13/18 0:00,CUT 2/09,40 Open Top,MAERSK,EXPORT,MEMPHIS,TN,38109,HOULKA,MS,38850,114,"$1,200.00","$1,400.00"
1497327,#REF!,2/5/18 0:00,2/16/18 0:00,LFD NEED,20FT CONTAINER,MCS,IMPORT,CALHOUN,GA,30701,SAVANNAH,GA,31408,323,"$2,400.00","$2,900.00"
1497360,#REF!,2/21/18 0:00,2/22/18 0:00,eta 2/14,20 STD,COSCO,IMPORT,MT PLEASANT,TX,75455,LA PORTE,TX,77571,276,"$1,900.00","$2,300.00"
